ip,timestamp,endpoint,status_code,response_time_ms,user_agent,is_attack,attack_type
203.0.1.2,2025-05-12 10:31:39.420004,/auth/login,401,78,axios/1.6.2,1,credential_stuffing
10.0.1.32,2025-05-12 10:31:39.490898,/users/settings,200,186,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15,0,normal
10.0.1.176,2025-05-12 10:31:39.652485,/users/settings,200,137,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Firefox/121.0,0,normal
10.0.1.92,2025-05-12 10:31:40.139047,/api/keys/generate,200,193,Mozilla/5.0 (Linux; Android 14) Chrome/120.0.0.0 Mobile,0,normal
10.0.1.65,2025-05-12 10:31:40.727488,/api/keys/generate,201,52,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Firefox/121.0,0,normal
10.1.1.14,2025-05-12 10:31:40.855009,/docs,200,44,python-requests/2.31.0,0,normal
203.0.1.2,2025-05-12 10:31:40.909624,/auth/login,200,39,Mozilla/5.0 (Linux; Android 14) Chrome/120.0.0.0 Mobile,1,credential_stuffing
10.0.1.113,2025-05-12 10:31:41.666257,/users/profile,200,166,Mozilla/5.0 (Linux; Android 14) Chrome/120.0.0.0 Mobile,0,normal
10.0.1.103,2025-05-12 10:31:41.852963,/api/keys/generate,200,120,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile/15E148,0,normal
10.0.1.77,2025-05-12 10:31:41.931824,/api/keys,200,134,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,0,normal
10.0.1.84,2025-05-12 10:31:42.122353,/auth/login,200,142,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile/15E148,0,normal
10.0.1.25,2025-05-12 10:31:43.167137,/api/keys/generate,200,178,Mozilla/5.0 (Linux; Android 14) Chrome/120.0.0.0 Mobile,0,normal
10.0.1.124,2025-05-12 10:31:43.732167,/api/keys,200,200,Mozilla/5.0 (Linux; Android 14) Chrome/120.0.0.0 Mobile,0,normal
10.0.1.61,2025-05-12 10:31:44.303653,/api/keys,200,111,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,0,normal
10.0.1.118,2025-05-12 10:31:44.388952,/docs,200,196,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Firefox/121.0,0,normal
10.0.1.87,2025-05-12 10:31:44.438160,/security/rate-limits,200,70,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,0,normal
172.16.1.5,2025-05-12 10:31:44.750472,/admin/users,200,80,python-requests/2.31.0,1,scraper
203.0.1.6,2025-05-12 10:31:44.812629,/auth/login,429,30,PostmanRuntime/7.36.0,1,credential_stuffing
10.0.1.87,2025-05-12 10:31:45.034389,/docs,200,36,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,0,normal
172.16.1.13,2025-05-12 10:31:46.001879,/admin/users,200,49,Java/17.0.1,1,scraper
10.1.1.6,2025-05-12 10:31:46.285864,/api/keys/generate,200,108,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15,0,normal
10.0.1.37,2025-05-12 10:31:46.650867,/security/blocked-ips,200,146,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,0,normal
10.0.1.15,2025-05-12 10:31:47.084398,/security/blocked-ips,200,202,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,0,normal
10.1.1.4,2025-05-12 10:31:47.262918,/analytics/requests,200,88,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Firefox/121.0,0,normal
10.0.1.70,2025-05-12 10:31:47.282199,/auth/login,200,197,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,0,normal
10.0.1.168,2025-05-12 10:31:48.234216,/analytics/summary,200,79,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15,0,normal
10.1.1.12,2025-05-12 10:31:49.188253,/auth/login,404,205,Mozilla/5.0 (Linux; Android 14) Chrome/120.0.0.0 Mobile,0,normal
10.0.1.77,2025-05-12 10:31:49.710444,/analytics/requests,200,288,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,0,normal
10.0.1.167,2025-05-12 10:31:50.467569,/auth/login,200,90,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Firefox/121.0,0,normal
10.0.1.62,2025-05-12 10:31:50.723047,/analytics/requests,200,150,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile/15E148,0,normal
10.0.1.15,2025-05-12 10:31:51.061419,/health,200,228,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,0,normal
172.16.1.5,2025-05-12 10:31:51.583157,/internal/status,200,72,Java/17.0.1,1,scraper
10.0.1.127,2025-05-12 10:31:51.620401,/security/rate-limits,200,142,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile/15E148,0,normal
10.1.1.12,2025-05-12 10:31:52.131483,/analytics/requests,401,148,Mozilla/5.0 (Linux; Android 14) Chrome/120.0.0.0 Mobile,0,normal
203.0.1.2,2025-05-12 10:31:52.402191,/auth/login,401,55,custom-bot/1.0,1,credential_stuffing
10.1.1.12,2025-05-12 10:31:55.491575,/users/settings,200,109,Mozilla/5.0 (Linux; Android 14) Chrome/120.0.0.0 Mobile,0,normal
10.0.1.169,2025-05-12 10:31:55.659115,/users/profile,200,82,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15,0,normal
203.0.1.6,2025-05-12 10:31:56.254630,/auth/register,200,75,PostmanRuntime/7.36.0,1,credential_stuffing
10.0.1.111,2025-05-12 10:31:57.108465,/api/keys,200,67,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,0,normal
172.16.1.12,2025-05-12 10:31:57.127658,/security/blocked-ips,200,61,curl/7.88.1,1,scraper
172.16.1.7,2025-05-12 10:31:58.285637,/admin/config,200,48,Scrapy/2.11.0,1,scraper
10.0.1.143,2025-05-12 10:31:59.498414,/auth/login,200,159,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile/15E148,0,normal
203.0.1.6,2025-05-12 10:32:00.914270,/auth/login,401,81,custom-bot/1.0,1,credential_stuffing
10.0.1.30,2025-05-12 10:32:02.060278,/users/settings,200,215,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15,0,normal
203.0.1.6,2025-05-12 10:32:02.507256,/auth/login,401,67,axios/1.6.2,1,credential_stuffing
203.0.1.2,2025-05-12 10:32:02.977758,/auth/register,200,51,custom-bot/1.0,1,credential_stuffing
172.16.1.14,2025-05-12 10:32:03.021519,/api/keys/list,200,57,axios/1.6.2,1,scraper
203.0.1.2,2025-05-12 10:32:03.154215,/auth/login,401,49,custom-bot/1.0,1,credential_stuffing
172.16.1.3,2025-05-12 10:32:04.448163,/security/blocked-ips,200,80,curl/7.88.1,1,scraper
10.1.1.2,2025-05-12 10:32:04.493283,/security/rate-limits,201,105,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Firefox/121.0,0,normal
203.0.1.2,2025-05-12 10:32:04.530866,/auth/login,401,45,custom-bot/1.0,1,credential_stuffing
10.0.1.19,2025-05-12 10:32:04.562705,/health,200,59,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile/15E148,0,normal
10.1.1.5,2025-05-12 10:32:04.583115,/users/settings,400,117,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile/15E148,0,normal
203.0.1.6,2025-05-12 10:32:04.683675,/users/profile,401,38,custom-bot/1.0,1,credential_stuffing
10.0.1.64,2025-05-12 10:32:04.980183,/api/keys,200,121,Mozilla/5.0 (Linux; Android 14) Chrome/120.0.0.0 Mobile,0,normal
203.0.1.2,2025-05-12 10:32:05.061400,/auth/login,401,66,curl/7.88.1,1,credential_stuffing
203.0.1.6,2025-05-12 10:32:05.303346,/auth/register,401,52,python-requests/2.31.0,1,credential_stuffing
10.1.1.10,2025-05-12 10:32:05.562763,/security/blocked-ips,200,103,Mozilla/5.0 (Linux; Android 14) Chrome/120.0.0.0 Mobile,0,normal
203.0.1.6,2025-05-12 10:32:05.603603,/users/profile,401,67,python-requests/2.31.0,1,credential_stuffing
203.0.1.6,2025-05-12 10:32:06.327066,/auth/register,429,46,PostmanRuntime/7.36.0,1,credential_stuffing
203.0.1.2,2025-05-12 10:32:06.872661,/auth/login,401,34,Mozilla/5.0 (Linux; Android 14) Chrome/120.0.0.0 Mobile,1,credential_stuffing
10.0.1.130,2025-05-12 10:32:07.250274,/docs,200,215,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile/15E148,0,normal
203.0.1.2,2025-05-12 10:32:07.419896,/auth/login,401,68,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,1,credential_stuffing
203.0.1.6,2025-05-12 10:32:07.593517,/auth/login,401,44,Java/17.0.1,1,credential_stuffing
10.1.1.3,2025-05-12 10:32:08.301247,/analytics/summary,200,106,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile/15E148,0,normal
203.0.1.6,2025-05-12 10:32:08.409931,/auth/login,401,20,axios/1.6.2,1,credential_stuffing
203.0.1.6,2025-05-12 10:32:08.985535,/auth/login,401,61,custom-bot/1.0,1,credential_stuffing
203.0.1.2,2025-05-12 10:32:09.401382,/auth/login,401,34,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,1,credential_stuffing
203.0.1.6,2025-05-12 10:32:10.029667,/auth/login,401,53,custom-bot/1.0,1,credential_stuffing
203.0.1.2,2025-05-12 10:32:10.336780,/users/profile,401,16,axios/1.6.2,1,credential_stuffing
203.0.1.2,2025-05-12 10:32:10.349918,/auth/login,401,39,axios/1.6.2,1,credential_stuffing
10.0.1.125,2025-05-12 10:32:10.819091,/analytics/requests,200,201,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Firefox/121.0,0,normal
172.16.1.5,2025-05-12 10:32:11.118700,/debug/vars,200,66,python-requests/2.31.0,1,scraper
10.0.1.15,2025-05-12 10:32:11.644849,/analytics/requests,200,196,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Firefox/121.0,0,normal
10.0.1.109,2025-05-12 10:32:12.582244,/auth/login,200,205,Mozilla/5.0 (Linux; Android 14) Chrome/120.0.0.0 Mobile,0,normal
10.0.1.174,2025-05-12 10:32:12.659148,/docs,200,163,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile/15E148,0,normal
172.16.1.10,2025-05-12 10:32:12.826851,/users/profile,200,77,curl/7.88.1,1,scraper
203.0.1.2,2025-05-12 10:32:13.770682,/auth/register,401,63,custom-bot/1.0,1,credential_stuffing
10.0.1.30,2025-05-12 10:32:13.821534,/security/rate-limits,500,102,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15,0,normal
10.0.1.20,2025-05-12 10:32:13.987981,/api/keys,200,257,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15,0,normal
203.0.1.6,2025-05-12 10:32:14.845332,/auth/login,401,39,custom-bot/1.0,1,credential_stuffing
10.0.1.127,2025-05-12 10:32:14.909009,/users/profile,200,216,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile/15E148,0,normal
10.0.1.61,2025-05-12 10:32:16.189436,/users/profile,200,113,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,0,normal
203.0.1.6,2025-05-12 10:32:16.725455,/auth/login,401,41,python-requests/2.31.0,1,credential_stuffing
10.1.1.3,2025-05-12 10:32:16.801085,/health,200,92,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile/15E148,0,normal
203.0.1.2,2025-05-12 10:32:16.802958,/auth/login,401,10,Mozilla/5.0 (Linux; Android 14) Chrome/120.0.0.0 Mobile,1,credential_stuffing
172.16.1.1,2025-05-12 10:32:17.065003,/security/blocked-ips,200,43,Java/17.0.1,1,scraper
203.0.1.6,2025-05-12 10:32:17.516626,/auth/login,401,16,Java/17.0.1,1,credential_stuffing
203.0.1.6,2025-05-12 10:32:17.856109,/auth/login,401,38,PostmanRuntime/7.36.0,1,credential_stuffing
172.16.1.4,2025-05-12 10:32:18.851470,/api/keys/list,403,64,python-requests/2.31.0,1,scraper
203.0.1.6,2025-05-12 10:32:20.612357,/auth/login,403,47,axios/1.6.2,1,credential_stuffing
203.0.1.6,2025-05-12 10:32:20.665333,/users/profile,401,49,custom-bot/1.0,1,credential_stuffing
10.0.1.39,2025-05-12 10:32:21.005852,/analytics/requests,500,233,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15,0,normal
10.0.1.146,2025-05-12 10:32:21.158888,/api/keys,200,225,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15,0,normal
203.0.1.6,2025-05-12 10:32:21.235943,/users/profile,401,32,axios/1.6.2,1,credential_stuffing
203.0.1.6,2025-05-12 10:32:21.445603,/users/profile,401,12,Scrapy/2.11.0,1,credential_stuffing
172.16.1.10,2025-05-12 10:32:21.545067,/users/settings,200,71,axios/1.6.2,1,scraper
10.0.1.32,2025-05-12 10:32:21.975931,/docs,200,133,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15,0,normal
10.0.1.11,2025-05-12 10:32:22.298767,/security/rate-limits,200,80,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Firefox/121.0,0,normal
10.0.1.119,2025-05-12 10:32:22.725785,/auth/register,200,102,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15,0,normal
172.16.1.6,2025-05-12 10:32:23.633710,/analytics/summary,200,35,Java/17.0.1,1,scraper
172.16.1.12,2025-05-12 10:32:24.175628,/security/rate-limits,200,53,python-requests/2.31.0,1,scraper
10.0.1.20,2025-05-12 10:32:25.716092,/docs,200,207,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15,0,normal
10.0.1.71,2025-05-12 10:32:26.058667,/auth/login,200,164,Mozilla/5.0 (Linux; Android 14) Chrome/120.0.0.0 Mobile,0,normal
10.1.1.3,2025-05-12 10:32:26.091674,/users/profile,200,99,python-requests/2.31.0,0,normal
10.0.1.115,2025-05-12 10:32:26.158457,/auth/register,200,177,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Firefox/121.0,0,normal
203.0.1.2,2025-05-12 10:32:26.168153,/auth/login,401,53,curl/7.88.1,1,credential_stuffing
10.0.1.149,2025-05-12 10:32:26.601219,/analytics/summary,200,197,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile/15E148,0,normal
172.16.1.1,2025-05-12 10:32:26.637633,/security/rate-limits,200,69,python-requests/2.31.0,1,scraper
10.1.1.6,2025-05-12 10:32:27.084307,/api/keys,200,107,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,0,normal
172.16.1.6,2025-05-12 10:32:27.616751,/security/blocked-ips,200,51,Java/17.0.1,1,scraper
203.0.1.6,2025-05-12 10:32:28.602773,/auth/login,403,36,custom-bot/1.0,1,credential_stuffing
10.0.1.138,2025-05-12 10:32:29.343711,/users/profile,200,109,Mozilla/5.0 (Linux; Android 14) Chrome/120.0.0.0 Mobile,0,normal
10.0.1.173,2025-05-12 10:32:30.793744,/api/keys/generate,404,220,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,0,normal
10.0.1.116,2025-05-12 10:32:31.006436,/docs,200,214,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15,0,normal
10.0.1.56,2025-05-12 10:32:33.158656,/docs,200,139,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,0,normal
10.1.1.16,2025-05-12 10:32:34.206585,/api/keys/generate,201,156,Go-http-client/1.1,0,normal
203.0.1.15,2025-05-12 10:32:34.454211,/users/profile,401,49,custom-bot/1.0,1,credential_stuffing
10.0.1.157,2025-05-12 10:32:34.944930,/security/blocked-ips,200,77,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Firefox/121.0,0,normal
203.0.1.2,2025-05-12 10:32:35.142318,/auth/login,401,25,custom-bot/1.0,1,credential_stuffing
10.0.1.163,2025-05-12 10:32:35.478188,/auth/login,200,99,Mozilla/5.0 (Linux; Android 14) Chrome/120.0.0.0 Mobile,0,normal
203.0.1.2,2025-05-12 10:32:35.825412,/auth/login,401,85,axios/1.6.2,1,credential_stuffing
203.0.1.2,2025-05-12 10:32:35.844731,/auth/login,401,67,custom-bot/1.0,1,credential_stuffing
10.0.1.34,2025-05-12 10:32:35.913034,/users/profile,200,186,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15,0,normal
10.1.1.9,2025-05-12 10:32:36.843248,/users/settings,200,72,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile/15E148,0,normal
10.1.1.3,2025-05-12 10:32:37.237645,/health,401,104,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15,0,normal
172.16.1.11,2025-05-12 10:32:38.531114,/api/v2/data,200,50,Scrapy/2.11.0,1,scraper
10.0.1.53,2025-05-12 10:32:38.753129,/auth/register,200,164,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Firefox/121.0,0,normal
203.0.1.2,2025-05-12 10:32:38.846660,/auth/login,401,61,Mozilla/5.0 (Linux; Android 14) Chrome/120.0.0.0 Mobile,1,credential_stuffing
203.0.1.6,2025-05-12 10:32:39.802555,/auth/login,401,29,PostmanRuntime/7.36.0,1,credential_stuffing
10.0.1.16,2025-05-12 10:32:40.374247,/security/rate-limits,200,156,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Firefox/121.0,0,normal
203.0.1.6,2025-05-12 10:32:40.390959,/auth/login,429,84,Scrapy/2.11.0,1,credential_stuffing
203.0.1.6,2025-05-12 10:32:40.873182,/auth/register,401,87,custom-bot/1.0,1,credential_stuffing
10.1.1.14,2025-05-12 10:32:41.194176,/api/keys/generate,400,93,python-requests/2.31.0,0,normal
10.1.1.12,2025-05-12 10:32:41.382095,/docs,200,165,Mozilla/5.0 (Linux; Android 14) Chrome/120.0.0.0 Mobile,0,normal
10.0.1.70,2025-05-12 10:32:41.609954,/health,200,246,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,0,normal
10.0.1.111,2025-05-12 10:32:42.643114,/security/rate-limits,201,106,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,0,normal
203.0.1.6,2025-05-12 10:32:44.308803,/auth/login,401,54,Scrapy/2.11.0,1,credential_stuffing
203.0.1.2,2025-05-12 10:32:44.543667,/auth/login,401,34,axios/1.6.2,1,credential_stuffing
10.0.1.169,2025-05-12 10:32:44.670547,/api/keys,200,65,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15,0,normal
10.0.1.25,2025-05-12 10:32:44.873829,/users/settings,200,152,Mozilla/5.0 (Linux; Android 14) Chrome/120.0.0.0 Mobile,0,normal
203.0.1.2,2025-05-12 10:32:45.084419,/auth/login,401,40,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile/15E148,1,credential_stuffing
192.168.1.9,2025-05-12 10:32:45.253981,/auth/login,401,40,PostmanRuntime/7.36.0,1,bruteforce
203.0.1.2,2025-05-12 10:32:45.704695,/auth/login,403,45,curl/7.88.1,1,credential_stuffing
203.0.1.6,2025-05-12 10:32:45.941466,/auth/login,401,73,Scrapy/2.11.0,1,credential_stuffing
10.1.1.14,2025-05-12 10:32:47.736369,/analytics/summary,200,182,python-requests/2.31.0,0,normal
10.0.1.45,2025-05-12 10:32:48.528457,/analytics/requests,200,196,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,0,normal
10.0.1.109,2025-05-12 10:32:48.540726,/users/settings,200,82,Mozilla/5.0 (Linux; Android 14) Chrome/120.0.0.0 Mobile,0,normal
203.0.1.6,2025-05-12 10:32:48.990222,/auth/login,403,37,Java/17.0.1,1,credential_stuffing
10.0.1.60,2025-05-12 10:32:49.798575,/security/rate-limits,200,135,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15,0,normal
10.0.1.26,2025-05-12 10:32:50.218228,/health,200,183,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile/15E148,0,normal
10.0.1.175,2025-05-12 10:32:50.898461,/health,201,146,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Firefox/121.0,0,normal
192.168.1.9,2025-05-12 10:32:51.054746,/auth/login,401,41,PostmanRuntime/7.36.0,1,bruteforce
203.0.1.2,2025-05-12 10:32:51.800532,/auth/login,429,78,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile/15E148,1,credential_stuffing
10.0.1.131,2025-05-12 10:32:52.109654,/api/keys/generate,200,191,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,0,normal
172.16.1.5,2025-05-12 10:32:53.009420,/api/export,200,53,curl/7.88.1,1,scraper
10.0.1.31,2025-05-12 10:32:53.783944,/auth/login,200,138,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15,0,normal
203.0.1.6,2025-05-12 10:32:54.590688,/auth/register,401,81,axios/1.6.2,1,credential_stuffing
10.1.1.9,2025-05-12 10:32:54.845824,/users/profile,200,198,python-requests/2.31.0,0,normal
10.0.1.33,2025-05-12 10:32:55.010614,/auth/login,200,163,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,0,normal
203.0.1.6,2025-05-12 10:32:55.262734,/auth/register,429,19,custom-bot/1.0,1,credential_stuffing
192.168.1.9,2025-05-12 10:32:55.314332,/auth/login,401,37,PostmanRuntime/7.36.0,1,bruteforce
10.1.1.17,2025-05-12 10:32:55.732241,/api/keys/generate,201,62,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile/15E148,0,normal
10.0.1.143,2025-05-12 10:32:55.924570,/security/blocked-ips,200,210,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile/15E148,0,normal
10.0.1.43,2025-05-12 10:32:55.995320,/analytics/requests,200,88,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15,0,normal
10.0.1.43,2025-05-12 10:32:56.236318,/api/keys,200,161,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile/15E148,0,normal
203.0.1.2,2025-05-12 10:32:56.430440,/auth/register,401,69,axios/1.6.2,1,credential_stuffing
192.168.1.9,2025-05-12 10:32:56.522240,/auth/login,401,47,PostmanRuntime/7.36.0,1,bruteforce
192.168.1.9,2025-05-12 10:32:56.667727,/auth/login,401,69,PostmanRuntime/7.36.0,1,bruteforce
203.0.1.2,2025-05-12 10:32:56.767610,/auth/register,401,39,custom-bot/1.0,1,credential_stuffing
10.0.1.75,2025-05-12 10:32:57.371646,/health,200,196,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,0,normal
10.0.1.67,2025-05-12 10:32:57.545096,/api/keys/generate,200,107,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,0,normal
203.0.1.2,2025-05-12 10:32:57.719524,/auth/login,401,71,custom-bot/1.0,1,credential_stuffing
10.0.1.152,2025-05-12 10:32:57.755163,/auth/register,400,134,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile/15E148,0,normal
172.16.1.10,2025-05-12 10:32:57.833810,/docs,200,24,curl/7.88.1,1,scraper
192.168.1.9,2025-05-12 10:32:58.035149,/auth/login,429,44,PostmanRuntime/7.36.0,1,bruteforce
10.0.1.86,2025-05-12 10:32:58.083898,/auth/register,200,38,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile/15E148,0,normal
10.0.1.75,2025-05-12 10:32:58.681718,/api/keys,200,250,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,0,normal
172.16.1.14,2025-05-12 10:32:59.720352,/auth/login,200,42,curl/7.88.1,1,scraper
10.0.1.155,2025-05-12 10:33:00.304730,/health,200,62,Mozilla/5.0 (Linux; Android 14) Chrome/120.0.0.0 Mobile,0,normal
10.1.1.1,2025-05-12 10:33:00.483015,/docs,200,107,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,0,normal
203.0.1.2,2025-05-12 10:33:00.650637,/auth/register,401,53,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,1,credential_stuffing
172.16.1.15,2025-05-12 10:33:00.788806,/api/v2/data,200,72,PostmanRuntime/7.36.0,1,scraper
10.0.1.21,2025-05-12 10:33:00.862891,/security/blocked-ips,200,221,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/605.1.15,0,normal
10.0.1.154,2025-05-12 10:33:01.115193,/security/rate-limits,200,130,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile/15E148,0,normal
10.0.1.124,2025-05-12 10:33:01.748172,/docs,200,20,Mozilla/5.0 (Linux; Android 14) Chrome/120.0.0.0 Mobile,0,normal
10.0.1.66,2025-05-12 10:33:02.732012,/api/keys/generate,200,203,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Firefox/121.0,0,normal
203.0.1.15,2025-05-12 10:33:02.841410,/auth/login,429,29,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile/15E148,1,credential_stuffing
192.168.1.9,2025-05-12 10:33:02.943662,/auth/login,429,63,PostmanRuntime/7.36.0,1,bruteforce
172.16.1.11,2025-05-12 10:33:04.490934,/admin/config,200,47,Scrapy/2.11.0,1,scraper
192.168.1.9,2025-05-12 10:33:05.131998,/auth/login,401,37,PostmanRuntime/7.36.0,1,bruteforce
10.0.1.123,2025-05-12 10:33:05.299633,/auth/login,200,165,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile/15E148,0,normal
172.16.1.15,2025-05-12 10:33:05.521269,/admin/config,200,92,curl/7.88.1,1,scraper
203.0.1.2,2025-05-12 10:33:05.771966,/auth/register,401,44,curl/7.88.1,1,credential_stuffing
203.0.1.2,2025-05-12 10:33:07.778282,/auth/login,401,59,curl/7.88.1,1,credential_stuffing
10.0.1.71,2025-05-12 10:33:08.585242,/docs,200,130,Mozilla/5.0 (Linux; Android 14) Chrome/120.0.0.0 Mobile,0,normal
10.1.1.11,2025-05-12 10:33:08.874240,/auth/login,201,263,python-requests/2.31.0,0,normal
10.0.1.113,2025-05-12 10:33:09.165193,/analytics/summary,200,190,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0.0.0,0,normal
192.168.1.9,2025-05-12 10:33:09.254065,/users/profile,429,57,PostmanRuntime/7.36.0,1,bruteforce
10.1.1.9,2025-05-12 10:33:09.326874,/analytics/summary,200,76,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile/15E148,0,normal
